Year,Trimester,District,Neighbourhood,Price (euro/month),Price (euro/m2)
2024,3,Nou Barris,el Bon Pastor,710.7928706030032,13.814493550313689
2024,3,Nou Barris,Sant Andreu,816.5025015417134,16.038159660065233
2024,3,Nou Barris,la Sagrera,812.9450604750997,15.515979088243554
2024,3,Nou Barris,el Congres i els Indians,808.4323442799724,15.478060355764155
2024,3,Nou Barris,Navas,870.0325762950412,15.638152354164776
2024,3,Nou Barris,el Camp de l'Arpa del Clot,701.3056370566558,14.440246473587372
2024,3,Nou Barris,el Clot,706.4408476229754,14.110471379648894
2024,3,Nou Barris,el Parc i la Llacuna del Poblenou,820.6704537337364,15.603561734191029
2024,3,Nou Barris,la Vila Olimpica del Poblenou,1101.3293600124598,18.54083201856344
2024,3,Nou Barris,el Poblenou,804.317751097607,15.862941329669058
2024,3,Nou Barris,Diagonal Mar i el Front Maritim del Poblenou,951.7043299328316,16.527938480337163
2024,3,Nou Barris,el Besos i el Maresme,587.1318369582715,11.704361289297
2024,3,Nou Barris,Provencals del Poblenou,790.698292937213,14.59631559980871
2024,3,Nou Barris,Sant Marti de Provencals,708.8369619038264,12.765705430954991
2024,3,Nou Barris,la Verneda i la Pau,637.1197626815012,12.073863896581802
2024,3,Nou Barris,Torre Baro,604.2007541478727,12.135997097208293
2024,3,Nou Barris,Baro de Viver,600.5819283502452,10.441605303513224
2024,3,Nou Barris,la Marina del Prat Vermell,658.586396834895,11.574468083462389
2024,3,Nou Barris,Vallbona,673.9831301940378,11.889947932773527
2024,3,Nou Barris,la Clota,586.5249604657688,12.948500599544284
2024,3,Nou Barris,la Sagrada Familia,683.7792861389256,13.975276399550646
2024,3,Nou Barris,Sant Martíide Provencals,677.0381231201783,13.898022151268243
2024,3,Sant Andreu,el Raval,799.3382176067544,14.261365098104104
2024,3,Sant Andreu,Gothic Quarter,997.3806855118852,14.386547103918328
2024,3,Sant Andreu,la Barceloneta,805.8053880668886,18.317309617126224
2024,3,Sant Andreu,"Sant Pere, Santa Caterina i la Ribera",927.2448996303556,15.646011232891643
2024,3,Sant Andreu,Fort Pienc,855.2570704642312,14.857971110328236
2024,3,Sant Andreu,Sagrada Familia,814.9658087072654,15.319826625378155
2024,3,Sant Andreu,la Dreta de l'Eixample,1092.2387101825714,15.406036606591067
2024,3,Sant Andreu,l'Antiga Esquerra de l'Eixample,982.0660750940816,15.602691350841956
2024,3,Sant Andreu,la Nova Esquerra de l'Eixample,879.9429188942959,15.426501002390967
2024,3,Sant Andreu,Sant Antoni,853.0179461244034,14.888018672680708
2024,3,Sant Andreu,el Poble Sec,873.0912440505966,16.63942410490732
2024,3,Sant Andreu,la Marina de Port,784.6943989602581,12.673223185569002
2024,3,Sant Andreu,la Font de la Guatlla,927.6692769248884,15.961563688990177
2024,3,Sant Andreu,Hostafrancs,884.0488100180074,16.271332891714884
2024,3,Sant Andreu,la Bordeta,914.4022590200426,14.914332022266624
2024,3,Sant Andreu,Sants - Badal,873.2267333475203,15.878618096212326
2024,3,Sant Andreu,Sants,914.8814500168812,16.119665999845097
2024,3,Sant Andreu,les Corts,889.3298317971968,15.818576670564855
2024,3,Sant Andreu,la Maternitat i Sant Ramon,821.9766337078261,15.02565820678278
2024,3,Sant Andreu,Pedralbes,1086.6972470890246,15.442584038971413
2024,3,Sant Andreu,"Vallvidrera, el Tibidabo i les Planes",846.8332742047687,12.652384770905188
2024,3,Sant Andreu,Sarria,987.2051816427196,17.34195889454906
2024,3,Sant Andreu,les Tres Torres,1049.8931266189609,16.264077241355892
2024,3,Sant Andreu,Sant Gervasi - la Bonanova,925.9234960038924,15.841058523451336
2024,3,Sant Andreu,Sant Gervasi - Galvany,997.0379791883504,15.344083393104372
2024,3,Sant Andreu,el Putxet i el Farro,749.9005814797732,15.208727653529676
2024,3,Sant Andreu,Vallcarca i els Penitents,925.3696797827068,15.50031667814796
2024,3,Sant Andreu,el Coll,749.4738761080541,13.865613021716484
2024,3,Sant Andreu,la Salut,893.106007788394,14.756930909390745
2024,3,Sant Andreu,la Vila de Gracia,917.3262668941128,16.544539986158842
2024,3,Sant Andreu,el Camp d'en Grassot i Gracia Nova,909.3299466019694,15.451475779654734
2024,3,Sant Andreu,el Baix Guinardo,959.9946748569264,16.039422533541874
2024,3,Sant Andreu,Can Baro,852.8735787752321,15.768101929860318
2024,3,Sant Andreu,el Guinardo,911.9853013503688,15.659738408843255
2024,3,Sant Andreu,la Font d'en Fargues,976.396065273874,15.889492903553055
2024,3,Sant Andreu,el Carmel,771.6035277213089,14.427296401879907
2024,3,Sant Andreu,la Teixonera,803.8510746735824,14.786028426516149
2024,3,Sant Andreu,Sant Genis dels Agudells,819.5471284338633,12.762958331082991
2024,3,Sant Andreu,Montbau,884.0971127394322,15.022561026548178
2024,3,Sant Andreu,la Vall d'Hebron,1016.063030287226,15.880252427882372
2024,3,Sant Andreu,Horta,872.2422564189018,14.996502535176647
2024,3,Sant Andreu,Vilapicina i la Torre Llobeta,1054.8371997819056,16.725974792772927
2024,3,Sant Andreu,Porta,969.890578617366,16.06191621194136
2024,3,Sant Andreu,el Turo de la Peira,915.5799856209362,15.442757412739756
2024,3,Sant Andreu,Can Peguera,648.3096245890165,16.53609568769625
2024,3,Sant Andreu,la Guineueta,985.6614149286842,14.403726463346906
2024,3,Sant Andreu,Canyelles,1014.4223843817848,13.297299796390789
2024,3,Sant Andreu,les Roquetes,836.9242091943079,15.493336851039588
2024,3,Sant Andreu,Verdun,884.2286326008021,16.47506078084204
2024,3,Sant Andreu,la Prosperitat,928.0579081615002,16.52891447723492
2024,3,Sant Andreu,la Trinitat Nova,789.643956886718,15.613713711219953
2024,3,Sant Andreu,Ciutat Meridiana,700.7398843571978,12.10933749076757
2024,3,Sant Andreu,la Trinitat Vella,695.6081039314956,13.250507135164357
2024,3,Sant Andreu,el Bon Pastor,819.213968590487,14.412532573640522
2024,3,Sant Andreu,Sant Andreu,941.0254105019836,16.725964769823864
2024,3,Sant Andreu,la Sagrera,936.9260959741464,16.182704546638345
2024,3,Sant Andreu,el Congres i els Indians,931.7259977259116,16.14325509144738
2024,3,Sant Andreu,Navas,1002.7092470023084,16.309809765203106
2024,3,Sant Andreu,el Camp de l'Arpa del Clot,808.2816288616516,15.063546209729497
2024,3,Sant Andreu,el Clot,814.1990405302754,14.720458586785105
2024,3,Sant Andreu,el Parc i la Llacuna del Poblenou,945.8282299028268,16.273822773459028
2024,3,Sant Andreu,la Vila Olimpica del Poblenou,1269.2374193544172,19.32966628115137
2024,3,Sant Andreu,el Poblenou,926.9846650396436,16.543673136596023
2024,3,Sant Andreu,Diagonal Mar i el Front Maritim del Poblenou,1096.82133485765,17.23551523104504
2024,3,Sant Andreu,el Besos i el Maresme,676.7167459366252,12.217217418440988
2024,3,Sant Andreu,Provencals del Poblenou,911.2906755531712,15.225915613952235
2024,3,Sant Andreu,Sant Marti de Provencals,816.9601336581513,13.321406441143008
2024,3,Sant Andreu,la Verneda i la Pau,734.3188892459877,12.60163629523084
2024,3,Sant Andreu,Torre Baro,696.3856199670229,12.66627772055584
2024,3,Sant Andreu,Baro de Viver,692.2155705162668,10.9034858556742
2024,3,Sant Andreu,la Marina del Prat Vermell,759.055345479835,12.08208061749525
2024,3,Sant Andreu,Vallbona,776.7973267406667,12.410295918094048
2024,3,Sant Andreu,la Clota,676.0174293279357,13.511580778228398
2024,3,Sant Andreu,la Sagrada Familia,788.0856442784368,14.579805986851122
2024,3,Sant Andreu,Sant Martíide Provencals,780.3176596569576,14.499433099714556
2024,3,Sant Marti,el Raval,982.041259684419,16.908400951405234
2024,3,Sant Marti,Gothic Quarter,1225.2933159246331,17.055295383037745
2024,3,Sant Marti,la Barceloneta,989.9847706349956,21.667836310980363
2024,3,Sant Marti,"Sant Pere, Santa Caterina i la Ribera",1139.146772144548,18.533209610276074
2024,3,Sant Marti,Fort Pienc,1050.7253963953956,17.608486403017686
2024,3,Sant Marti,Sagrada Familia,1001.236353087827,18.15044930685774
2024,3,Sant Marti,la Dreta de l'Eixample,1341.8057478091043,18.25161213859982
2024,3,Sant Marti,l'Antiga Esquerra de l'Eixample,1206.4826511512924,18.482376030715763
2024,3,Sant Marti,la Nova Esquerra de l'Eixample,1081.0465868661388,18.275626019589957
2024,3,Sant Marti,Sant Antoni,1047.9751196209131,17.643745620706355
2024,3,Sant Marti,el Poble Sec,1072.6307959903272,19.69892682547813
2024,3,Sant Marti,la Marina de Port,964.0545165648808,15.044800811143638
2024,3,Sant Marti,la Font de la Guatlla,1139.6680272602237,18.90349364900307
2024,3,Sant Marti,Hostafrancs,1086.0897802231289,19.26699134721883
2024,3,Sant Marti,la Bordeta,1123.3723841102135,17.67462293815011
2024,3,Sant Marti,Sants - Badal,1072.7972150943904,18.80616140361945
2024,3,Sant Marti,Sants,1123.9609659257485,19.08901830921092
2024,3,Sant Marti,les Corts,1092.5763657541308,18.735705981232456
2024,3,Sant Marti,la Maternitat i Sant Ramon,1009.8476252829594,17.805258299789752
2024,3,Sant Marti,Pedralbes,1334.9992668237724,18.29449860836214
2024,3,Sant Marti,"Vallvidrera, el Tibidabo i les Planes",1040.3785966249318,15.020348038892124
2024,3,Sant Marti,Sarria,1212.7949247177496,20.52331406831909
2024,3,Sant Marti,les Tres Torres,1289.793417405938,19.258477227088896
2024,3,Sant Marti,Sant Gervasi - la Bonanova,1137.5237154705903,18.76208724090573
2024,3,Sant Marti,Sant Gervasi - Galvany,1224.8723758163403,18.178913334776187
2024,3,Sant Marti,el Putxet i el Farro,921.317886709161,18.0200805672095
2024,3,Sant Marti,Vallcarca i els Penitents,1136.8434728135087,18.362244792514744
2024,3,Sant Marti,el Coll,920.793772057504,16.44400692008879
2024,3,Sant Marti,la Salut,1097.2145758527026,17.489921096508894
2024,3,Sant Marti,la Vila de Gracia,1126.963891201364,19.58758535428303
2024,3,Sant Marti,el Camp d'en Grassot i Gracia Nova,1117.1421525914864,18.30493259354559
2024,3,Sant Marti,el Baix Guinardo,1179.3727410972494,18.994856865653865
2024,3,Sant Marti,Can Baro,1047.7977957624928,18.676476555250947
2024,3,Sant Marti,el Guinardo,1120.4036778058896,18.549317721791112
2024,3,Sant Marti,la Font d'en Fargues,1199.5182784980054,18.8189224121449
2024,3,Sant Marti,el Carmel,947.9752312452496,17.103112518771884
2024,3,Sant Marti,la Teixonera,987.5843221024757,17.52406548660916
2024,3,Sant Marti,Sant Genis dels Agudells,1006.8635069784906,15.150100235865285
2024,3,Sant Marti,Montbau,1086.1491096004745,17.801623923369068
2024,3,Sant Marti,la Vall d'Hebron,1248.2405091709184,18.808079204985617
2024,3,Sant Marti,Horta,1071.5879995168384,17.77104566849669
2024,3,Sant Marti,Vilapicina i la Torre Llobeta,1295.866134918551,19.800489458371946
2024,3,Sant Marti,Porta,1191.5277044419556,19.02125200193823
2024,3,Sant Marti,el Turo de la Peira,1124.8189648380069,18.294702053266185
2024,3,Sant Marti,Can Peguera,796.5355134106957,19.57767641876845
2024,3,Sant Marti,la Guineueta,1210.8987434011028,17.07545444841346
2024,3,Sant Marti,Canyelles,1246.225332859079,15.777121550418729
2024,3,Sant Marti,les Roquetes,1028.2074675498932,18.35405433631213
2024,3,Sant Marti,Verdun,1086.3106531171395,19.50605519897909
2024,3,Sant Marti,la Prosperitat,1140.1453761259754,19.56924964990268
2024,3,Sant Marti,la Trinitat Nova,970.13397091539,18.49531018488947
2024,3,Sant Marti,Ciutat Meridiana,860.9346730087682,14.383110913264172
2024,3,Sant Marti,la Trinitat Vella,854.6313979893754,15.722212849038511
2024,3,Sant Marti,el Bon Pastor,1006.4542926427208,17.085787950884995
2024,3,Sant Marti,Sant Andreu,1156.07312961233,19.80047769697384
2024,3,Sant Marti,la Sagrera,1151.0380141715884,19.162990693995003
2024,3,Sant Marti,el Congres i els Indians,1144.6508255806034,19.116698854678344
2024,3,Sant Marti,Navas,1231.838293641072,19.31214191359046
2024,3,Sant Marti,el Camp de l'Arpa del Clot,993.026293352035,17.84971785787359
2024,3,Sant Marti,el Clot,1000.2945453145488,17.447122764075853
2024,3,Sant Marti,el Parc i la Llacuna del Poblenou,1161.9723476303832,19.26991309113289
2024,3,Sant Marti,la Vila Olimpica del Poblenou,1559.210127856218,22.8557830594296
2024,3,Sant Marti,el Poblenou,1138.8271306052086,19.58656815238557
2024,3,Sant Marti,Diagonal Mar i el Front Maritim del Poblenou,1347.4345045448783,20.39840808562929
2024,3,Sant Marti,el Besos i el Maresme,831.427477506908,14.509702275633462
2024,3,Sant Marti,Provencals del Poblenou,1119.5504812401582,18.040249725394585
2024,3,Sant Marti,Sant Marti de Provencals,1003.6859471079678,15.80540941700476
2024,3,Sant Marti,la Verneda i la Pau,902.1791700709398,14.960797399469843
2024,3,Sant Marti,Torre Baro,855.5864071669633,15.03665067703374
2024,3,Sant Marti,Baro de Viver,850.4644092730291,12.968108098618035
2024,3,Sant Marti,la Marina del Prat Vermell,932.5625212108664,14.351126420913426
2024,3,Sant Marti,Vallbona,954.354682604958,14.736269634756036
2024,3,Sant Marti,la Clota,830.5685193004879,16.0285688956818
2024,3,Sant Marti,la Sagrada Familia,968.21992313443,17.282074412353488
2024,3,Sant Marti,Sant Martíide Provencals,958.6786451852872,17.18776110032595
2024,4,Ciutat Vella,el Raval,998.4854564423164,19.452787058242013
2024,4,Ciutat Vella,Gothic Quarter,1245.8066040204278,19.620551926717635
2024,4,Ciutat Vella,la Barceloneta,1006.5618454951426,24.888432495877765
2024,4,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1158.219011147055,21.30844494754482
2024,4,Ciutat Vella,Fort Pienc,1068.3185331871878,20.252339106649725
2024,4,Ciutat Vella,Sagrada Familia,1018.001643075132,20.87130290446649
2024,4,Ciutat Vella,la Dreta de l'Eixample,1364.268041946889,20.98683872820887
2024,4,Ciutat Vella,l'Antiga Esquerra de l'Eixample,1226.6812766938804,21.25038904512358
2024,4,Ciutat Vella,la Nova Esquerra de l'Eixample,1099.1469329099564,21.01426444844296
2024,4,Ciutat Vella,Sant Antoni,1065.52225011137,20.292607876216778
2024,4,Ciutat Vella,el Poble Sec,1090.5903636897244,22.63978469347472
2024,4,Ciutat Vella,la Marina de Port,980.1978332325708,17.32441072057187
2024,4,Ciutat Vella,la Font de la Guatlla,1158.7489857560363,21.731338125763216
2024,4,Ciutat Vella,Hostafrancs,1104.2744882029633,22.14648077517909
2024,4,Ciutat Vella,la Bordeta,1142.1807510340907,20.327872174817223
2024,4,Ciutat Vella,Sants - Badal,1090.75956663268,21.620177129640023
2024,4,Ciutat Vella,Sants,1142.7791785759246,21.94322172048394
2024,4,Ciutat Vella,les Corts,1110.8695805618397,21.539711556242946
2024,4,Ciutat Vella,la Maternitat i Sant Ramon,1026.756963602841,20.477067920497824
2024,4,Ciutat Vella,Pedralbes,1357.3477029607366,21.035818413000865
2024,4,Ciutat Vella,"Vallvidrera, el Tibidabo i les Planes",1057.7986533861924,17.296483752374037
2024,4,Ciutat Vella,Sarria,1233.0991412184942,23.58129905743776
2024,4,Ciutat Vella,les Tres Torres,1311.3856554941312,22.13675698764058
2024,4,Ciutat Vella,Sant Gervasi - la Bonanova,1156.5688041749456,21.569841007101772
2024,4,Ciutat Vella,Sant Gervasi - Galvany,1245.37862247629,20.90381103868883
2024,4,Ciutat Vella,el Putxet i el Farro,936.746310137943,20.722411661841747
2024,4,Ciutat Vella,Vallcarca i els Penitents,1155.8771824999592,21.113189825570952
2024,4,Ciutat Vella,el Coll,936.2134281590038,18.922412947264306
2024,4,Ciutat Vella,la Salut,1115.5853780848597,20.1169283029102
2024,4,Ciutat Vella,la Vila de Gracia,1145.8323364268203,22.51262407163672
2024,4,Ciutat Vella,el Camp d'en Grassot i Gracia Nova,1135.8463009467814,21.047734835785068
2024,4,Ciutat Vella,el Baix Guinardo,1199.1178753030033,21.835682026717038
2024,4,Ciutat Vella,Can Baro,1065.34196000063,21.47206694405959
2024,4,Ciutat Vella,el Guinardo,1139.1623845653503,21.32684166401445
2024,4,Ciutat Vella,la Font d'en Fargues,1219.6004048468144,21.63475119410997
2024,4,Ciutat Vella,el Carmel,963.8495755489452,19.67516281562721
2024,4,Ciutat Vella,la Teixonera,1004.121242546328,20.155923852644047
2024,4,Ciutat Vella,Sant Genis dels Agudells,1023.722927323858,17.444670855300323
2024,4,Ciutat Vella,Montbau,1104.3348100350445,20.472917179891585
2024,4,Ciutat Vella,la Vall d'Hebron,1269.1376551740652,21.622367407994226
2024,4,Ciutat Vella,Horta,1089.5301234414007,20.437994434013017
2024,4,Ciutat Vella,Vilapicina i la Torre Llobeta,1317.5599566998476,22.755777121234637
2024,4,Ciutat Vella,Porta,1211.476165422509,21.865827325745254
2024,4,Ciutat Vella,el Turo de la Peira,1143.65152999149,21.036050762908143
2024,4,Ciutat Vella,Can Peguera,809.8765922054419,22.501307296420254
2024,4,Ciutat Vella,la Guineueta,1231.1712408073006,19.64357514763733
2024,4,Ciutat Vella,Canyelles,1267.088769233614,18.160777975212348
2024,4,Ciutat Vella,les Roquetes,1045.4239271179497,21.10383568741666
2024,4,Ciutat Vella,Verdun,1104.4990558323595,22.41951029169726
2024,4,Ciutat Vella,la Prosperitat,1159.2343196565903,22.49168327082085
2024,4,Ciutat Vella,la Trinitat Nova,986.3789839692038,21.26516085539358
2024,4,Ciutat Vella,Ciutat Meridiana,875.3530132521477,16.568709381482925
2024,4,Ciutat Vella,la Trinitat Vella,868.9442978012196,18.09806796665148
2024,4,Ciutat Vella,el Bon Pastor,1023.306867699564,19.65537681134754
2024,4,Ciutat Vella,Sant Andreu,1175.4285107005364,22.75576368880303
2024,4,Ciutat Vella,la Sagrera,1170.3091684501962,22.02770393853817
2024,4,Ciutat Vella,el Congres i els Indians,1163.8151357314746,21.974835056796746
2024,4,Ciutat Vella,Navas,1252.461065342245,22.19804623443275
2024,4,Ciutat Vella,el Camp de l'Arpa del Clot,1009.6542464408524,20.52784419453031
2024,4,Ciutat Vella,el Clot,1017.04408085393,20.06804927780482
2024,4,Ciutat Vella,el Parc i la Llacuna del Poblenou,1181.426410132874,22.149817634024
2024,4,Ciutat Vella,la Vila Olimpica del Poblenou,1585.3091364923037,26.245160098107185
2024,4,Ciutat Vella,el Poblenou,1157.894022682231,22.511462347937307
2024,4,Ciutat Vella,Diagonal Mar i el Front Maritim del Poblenou,1369.9909558529266,23.43864670823097
2024,4,Ciutat Vella,el Besos i el Maresme,845.3522249088618,16.71328656539664
2024,4,Ciutat Vella,Provencals del Poblenou,1138.2949158293893,20.745446409534903
2024,4,Ciutat Vella,Sant Marti de Provencals,1020.4922136114122,18.19308491948873
2024,4,Ciutat Vella,la Verneda i la Pau,917.2874433341078,17.22847228945276
2024,4,Ciutat Vella,Torre Baro,869.9152822582449,17.315102633384285
2024,4,Ciutat Vella,Baro de Viver,864.7076041954148,14.952666087986106
2024,4,Ciutat Vella,la Marina del Prat Vermell,948.1790435423088,16.532180603006786
2024,4,Ciutat Vella,Vallbona,970.3357416089086,16.972044115166522
2024,4,Ciutat Vella,la Clota,844.4788981521766,18.44795040467609
2024,4,Ciutat Vella,la Sagrada Familia,984.4329182256162,19.87955122031485
2024,4,Ciutat Vella,Sant Martíide Provencals,974.7320349187412,19.77183808094015
2024,4,Eixample,el Raval,1114.0338868877436,17.80185200019165
2024,4,Eixample,Gothic Quarter,1389.9473168591724,17.95607500260829
2024,4,Eixample,la Barceloneta,1123.0439704457829,22.79873583577435
2024,4,Eixample,"Sant Pere, Santa Caterina i la Ribera",1292.2339049278255,19.50772244700686
2024,4,Eixample,Fort Pienc,1191.9402200857571,18.536864751158216
2024,4,Eixample,Sagrada Familia,1135.806299180639,19.10586621227389
2024,4,Eixample,la Dreta de l'Eixample,1522.1038347214976,19.212076062918637
2024,4,Eixample,l'Antiga Esquerra de l'Eixample,1368.6109503022956,19.45435277753572
2024,4,Eixample,la Nova Esquerra de l'Eixample,1226.3326268464969,19.237287997672144
2024,4,Eixample,Sant Antoni,1188.8206645516868,18.57388305303921
2024,4,Eixample,el Poble Sec,1216.7868504927117,20.731597354307542
2024,4,Eixample,la Marina de Port,1093.6320696746302,15.845276752640842
2024,4,Eixample,la Font de la Guatlla,1292.825148796754,19.896479975558385
2024,4,Eixample,Hostafrancs,1232.0529681198402,20.27811259271994
2024,4,Eixample,la Bordeta,1274.3414949908858,18.60630084144565
2024,4,Eixample,Sants - Badal,1216.9756146352418,19.79429181942346
2024,4,Eixample,Sants,1275.0091054935608,20.09126047065
2024,4,Eixample,les Corts,1239.4105053605292,19.72032137237317
2024,4,Eixample,la Maternitat i Sant Ramon,1145.5738040663118,18.743453608027387
2024,4,Eixample,Pedralbes,1514.383449768847,19.257102140873325
2024,4,Eixample,"Vallvidrera, el Tibidabo i les Planes",1180.2041589069893,15.819604030318228
2024,4,Eixample,Sarria,1375.7707707681895,21.59711331928964
2024,4,Eixample,les Tres Torres,1463.107825790855,20.2691737026968
2024,4,Eixample,Sant Gervasi - la Bonanova,1290.3929209671087,19.748018794454648
2024,4,Eixample,Sant Gervasi - Galvany,1389.4698572607358,19.13575031201592
2024,4,Eixample,el Putxet i el Farro,1045.157206558709,18.96899336946849
2024,4,Eixample,Vallcarca i els Penitents,1289.6213423517868,19.328228185653725
2024,4,Eixample,el Coll,1044.562719204842,17.314289326657757
2024,4,Eixample,la Salut,1244.671486406302,18.412384215381483
2024,4,Eixample,la Vila de Gracia,1278.4152325600658,20.614701051361543
2024,4,Eixample,el Camp d'en Grassot i Gracia Nova,1267.274732331537,19.26805667811669
2024,4,Eixample,el Baix Guinardo,1337.8610015255367,19.9924013078086
2024,4,Eixample,Can Baro,1188.6195314770132,19.658136987269074
2024,4,Eixample,el Guinardo,1270.974181465714,19.524634193037677
2024,4,Eixample,la Font d'en Fargues,1360.7114736192711,19.807689475323603
2024,4,Eixample,el Carmel,1075.3938239939964,18.0062777377149
2024,4,Eixample,la Teixonera,1120.3212144768736,18.44823207086808
2024,4,Eixample,Sant Genis dels Agudells,1142.1890091767943,15.955829571102628
2024,4,Eixample,Montbau,1232.1202636332027,18.73963791237928
2024,4,Eixample,la Vall d'Hebron,1415.9756222090246,19.79630529999887
2024,4,Eixample,Horta,1215.604038079081,18.70753410679136
2024,4,Eixample,Vilapicina i la Torre Llobeta,1469.9959250901998,20.83822695220413
2024,4,Eixample,Porta,1351.6480078080378,20.02011329880601
2024,4,Eixample,el Turo de la Peira,1275.9823076380844,19.257315735654142
2024,4,Eixample,Can Peguera,903.620344963772,20.604297758542163
2024,4,Eixample,la Guineueta,1373.619989808677,17.977239804797218
2024,4,Eixample,Canyelles,1413.6898688353808,16.614133011437122
2024,4,Eixample,les Roquetes,1166.3988163268525,19.31962910716796
2024,4,Eixample,Verdun,1232.3034975448168,20.529103352396863
2024,4,Eixample,la Prosperitat,1293.3665911379956,20.595450577742252
2024,4,Eixample,la Trinitat Nova,1100.5278103648848,19.46793221732945
2024,4,Eixample,Ciutat Meridiana,976.666358578699,15.150575111566884
2024,4,Eixample,la Trinitat Vella,969.5167448918306,16.556484912107933
2024,4,Eixample,el Bon Pastor,1141.7248497665068,17.988088846240988
2024,4,Eixample,Sant Andreu,1311.4329588558492,20.83821460402927
2024,4,Eixample,la Sagrera,1305.7217801179172,20.16892334153309
2024,4,Eixample,el Congres i els Indians,1298.476985811748,20.120321999961035
2024,4,Eixample,Navas,1397.3710865848686,20.32551572318076
2024,4,Eixample,el Camp de l'Arpa del Clot,1126.493877419501,18.790131255761235
2024,4,Eixample,el Clot,1134.7380351868392,18.367450671931973
2024,4,Eixample,el Parc i la Llacuna del Poblenou,1318.1242629404596,20.28118010258883
2024,4,Eixample,la Vila Olimpica del Poblenou,1768.699029503223,24.04594930888451
2024,4,Eixample,el Poblenou,1291.8713452239394,20.61363310120886
2024,4,Eixample,Diagonal Mar i el Front Maritim del Poblenou,1528.48836277625,21.4659757706696
2024,4,Eixample,el Besos i el Maresme,943.197241624078,15.28348212354571
2024,4,Eixample,Provencals del Poblenou,1270.0064264772066,18.99016876799757
2024,4,Eixample,Sant Marti de Provencals,1138.5847993856562,16.643832161148758
2024,4,Eixample,la Verneda i la Pau,1023.4487407207536,15.75708240641822
2024,4,Eixample,Torre Baro,970.5999828381618,15.836720007919087
2024,4,Eixample,Baro de Viver,964.7902559685716,13.664977733385353
2024,4,Eixample,la Marina del Prat Vermell,1057.9116544433211,15.116994911240132
2024,4,Eixample,Vallbona,1082.6298421933843,15.521352939921558
2024,4,Eixample,la Clota,942.2229513812804,16.87812507774756
2024,4,Eixample,la Sagrada Familia,1098.3567640167612,18.194168049414188
2024,4,Eixample,Sant Martíide Provencals,1087.5343818098088,18.09514944137647
2024,4,Sants-Montjuic,el Raval,898.914456600361,16.379155820991297
2024,4,Sants-Montjuic,Gothic Quarter,1121.5969125520137,16.52170909660226
2024,4,Sants-Montjuic,la Barceloneta,906.1862575244462,20.997936077164955
2024,4,Sants-Montjuic,"Sant Pere, Santa Caterina i la Ribera",1042.7349936141018,17.955946676771003
2024,4,Sants-Montjuic,Fort Pienc,961.7906044287502,17.05855171929606
2024,4,Sants-Montjuic,Sagrada Familia,916.4863966174732,17.584498049210808
2024,4,Sants-Montjuic,la Dreta de l'Eixample,1228.25695432906,17.682671226196796
2024,4,Sants-Montjuic,l'Antiga Esquerra de l'Eixample,1104.376893553801,17.90661537675629
2024,4,Sants-Montjuic,la Nova Esquerra de l'Eixample,989.547809304072,17.70597542743322
2024,4,Sants-Montjuic,Sant Antoni,959.2728933920808,17.09276892495281
2024,4,Sants-Montjuic,el Poble Sec,981.8436648459852,19.08721357107285
2024,4,Sants-Montjuic,la Marina de Port,882.448687741762,14.570630463897032
2024,4,Sants-Montjuic,la Font de la Guatlla,1043.2121709548828,18.315287749406373
2024,4,Sants-Montjuic,Hostafrancs,994.1645459513652,18.668043037553296
2024,4,Sants-Montjuic,la Bordeta,1028.2945012173957,17.12273372821164
2024,4,Sants-Montjuic,Sants - Badal,981.9960114093932,18.2208319538544
2024,4,Sants-Montjuic,Sants,1028.8333120551654,18.49532961842292
2024,4,Sants-Montjuic,les Corts,1000.1026203056372,18.15245869331484
2024,4,Sants-Montjuic,la Maternitat i Sant Ramon,924.369492328642,17.24950843645207
2024,4,Sants-Montjuic,Pedralbes,1222.026035151525,17.724290276531555
2024,4,Sants-Montjuic,"Vallvidrera, el Tibidabo i les Planes",952.3187388267114,14.546900341907495
2024,4,Sants-Montjuic,Sarria,1110.1553959111636,19.887237782561492
2024,4,Sants-Montjuic,les Tres Torres,1180.6428307201386,18.6597805343394
2024,4,Sants-Montjuic,Sant Gervasi - la Bonanova,1041.2491839897475,18.1780603103358
2024,4,Sants-Montjuic,Sant Gervasi - Galvany,1121.2115674964691,17.612120882641335
2024,4,Sants-Montjuic,el Putxet i el Farro,843.3259035710475,17.457982083509506
2024,4,Sants-Montjuic,Vallcarca i els Penitents,1040.6264632289735,17.790034364675467
2024,4,Sants-Montjuic,el Coll,842.8461084990751,15.928485978692876
2024,4,Sants-Montjuic,la Salut,1004.3486194224948,16.94349036108931
2024,4,Sants-Montjuic,la Vila de Gracia,1031.5823074213258,18.979162562918145
2024,4,Sants-Montjuic,el Camp d'en Grassot i Gracia Nova,1022.5911033625906,17.7344159072246
2024,4,Sants-Montjuic,el Baix Guinardo,1079.5594204981935,18.403950918317424
2024,4,Sants-Montjuic,Can Baro,959.1105641895974,18.09497966846422
2024,4,Sants-Montjuic,el Guinardo,1025.5768312372784,17.971578746924067
2024,4,Sants-Montjuic,la Font d'en Fargues,1098.0014341617332,18.233215837608096
2024,4,Sants-Montjuic,el Carmel,867.7290804329263,16.568113097444773
2024,4,Sants-Montjuic,la Teixonera,903.98879295675,16.976625685542647
