Year,Trimester,District,Neighbourhood,Price (euro/month),Price (euro/m2)
2017,1,Sant Marti,el Parc i la Llacuna del Poblenou,850.73,13.06
2017,1,Sant Marti,la Vila Olimpica del Poblenou,1108.37,16.26
2017,1,Sant Marti,el Poblenou,868.9,13.35
2017,1,Sant Marti,Diagonal Mar i el Front Maritim del Poblenou,1148.2,15.79
2017,1,Sant Marti,el Besos i el Maresme,588.9,9.52
2017,1,Sant Marti,Provencals del Poblenou,999.62,13.25
2017,1,Sant Marti,Sant Marti de Provencals,742.06,10.54
2017,1,Sant Marti,la Verneda i la Pau,677.91,10.03
2017,2,Ciutat Vella,el Raval,714.29,13.69
2017,2,Ciutat Vella,Gothic Quarter,968.16,13.78
2017,2,Ciutat Vella,la Barceloneta,738.25,19.87
2017,2,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",930.13,15.99
2017,2,Eixample,Fort Pienc,884.99,12.59
2017,2,Eixample,Sagrada Familia,867.97,13.34
2017,2,Eixample,la Dreta de l'Eixample,1218.18,13.83
2017,2,Eixample,l'Antiga Esquerra de l'Eixample,1044.28,13.51
2017,2,Eixample,la Nova Esquerra de l'Eixample,949.96,13.34
2017,2,Eixample,Sant Antoni,887.78,12.79
2017,2,Sants-Montjuic,el Poble Sec,756.8,13.95
2017,2,Sants-Montjuic,la Marina de Port,634.28,9.86
2017,2,Sants-Montjuic,la Font de la Guatlla,785.02,12.39
2017,2,Sants-Montjuic,Hostafrancs,749.61,12.33
2017,2,Sants-Montjuic,la Bordeta,760.98,11.89
2017,2,Sants-Montjuic,Sants - Badal,766.05,12.97
2017,2,Sants-Montjuic,Sants,780.27,12.85
2017,2,Les Corts,les Corts,1006.84,14.23
2017,2,Les Corts,la Maternitat i Sant Ramon,882.05,13.17
2017,2,Les Corts,Pedralbes,1666.63,16.76
2017,2,Sarria-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",1101.67,17.35
2017,2,Sarria-Sant Gervasi,Sarria,1423.86,17.93
2017,2,Sarria-Sant Gervasi,les Tres Torres,1646.76,16.76
2017,2,Sarria-Sant Gervasi,Sant Gervasi - la Bonanova,1236.21,14.71
2017,2,Sarria-Sant Gervasi,Sant Gervasi - Galvany,1287.23,14.76
2017,2,Sarria-Sant Gervasi,el Putxet i el Farro,902.42,13.99
2017,2,Gracia,Vallcarca i els Penitents,917.84,14.39
2017,2,Gracia,el Coll,701.29,11.81
2017,2,Gracia,la Salut,855.7,12.24
2017,2,Gracia,la Vila de Gracia,852.57,14.85
2017,2,Gracia,el Camp d'en Grassot i Gracia Nova,872.41,13.83
2017,2,Horta-Guinardo,el Baix Guinardo,756.13,12.17
2017,2,Horta-Guinardo,Can Baro,710.18,12.6
2017,2,Horta-Guinardo,el Guinardo,722.28,11.81
2017,2,Horta-Guinardo,la Font d'en Fargues,721.47,12.28
2017,2,Horta-Guinardo,el Carmel,597.58,10.53
2017,2,Horta-Guinardo,la Teixonera,671.85,11.61
2017,2,Horta-Guinardo,Sant Genis dels Agudells,680.8,9.48
2017,2,Horta-Guinardo,Montbau,677.09,10.84
2017,2,Horta-Guinardo,la Vall d'Hebron,819.11,11.54
2017,2,Horta-Guinardo,Horta,708.69,11.65
2017,2,Nou Barris,Vilapicina i la Torre Llobeta,699.81,11.0
2017,2,Nou Barris,Porta,640.95,10.75
2017,2,Nou Barris,el Turo de la Peira,600.84,10.42
2017,2,Nou Barris,Can Peguera,407.22,11.68
2017,2,Nou Barris,la Guineueta,632.43,8.88
2017,2,Nou Barris,Canyelles,677.5,8.68
2017,2,Nou Barris,les Roquetes,505.97,10.11
2017,2,Nou Barris,Verdun,579.67,10.49
2017,2,Nou Barris,la Prosperitat,617.61,10.82
2017,2,Nou Barris,la Trinitat Nova,533.3,10.69
2017,2,Nou Barris,Ciutat Meridiana,436.17,7.54
2017,2,Nou Barris,Vallbona,302.52,4.45
2017,2,Sant Andreu,la Trinitat Vella,434.91,7.44
2017,2,Sant Andreu,el Bon Pastor,647.69,10.15
2017,2,Sant Andreu,Sant Andreu,728.09,11.93
2017,2,Sant Andreu,la Sagrera,656.71,10.53
2017,2,Sant Andreu,el Congres i els Indians,724.28,11.14
2017,2,Sant Andreu,Navas,783.88,12.08
2017,2,Sant Marti,el Camp de l'Arpa del Clot,765.74,12.79
2017,2,Sant Marti,el Clot,740.91,12.28
2017,2,Sant Marti,el Parc i la Llacuna del Poblenou,907.14,14.21
2017,2,Sant Marti,la Vila Olimpica del Poblenou,1345.63,18.51
2017,2,Sant Marti,el Poblenou,899.89,13.99
2017,2,Sant Marti,Diagonal Mar i el Front Maritim del Poblenou,965.36,15.71
2017,2,Sant Marti,el Besos i el Maresme,606.61,9.92
2017,2,Sant Marti,Provencals del Poblenou,941.16,13.38
2017,2,Sant Marti,Sant Marti de Provencals,750.71,11.11
2017,2,Sant Marti,la Verneda i la Pau,671.87,9.85
2017,3,Ciutat Vella,el Raval,764.85,13.97
2017,3,Ciutat Vella,Gothic Quarter,1028.49,14.43
2017,3,Ciutat Vella,la Barceloneta,758.18,19.72
2017,3,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",927.16,16.16
2017,3,Eixample,Fort Pienc,933.54,13.44
2017,3,Eixample,Sagrada Familia,906.78,13.82
2017,3,Eixample,la Dreta de l'Eixample,1179.11,13.41
2017,3,Eixample,l'Antiga Esquerra de l'Eixample,1098.21,14.02
2017,3,Eixample,la Nova Esquerra de l'Eixample,950.15,13.8
2017,3,Eixample,Sant Antoni,922.46,13.16
2017,3,Sants-Montjuic,el Poble Sec,759.87,13.52
2017,3,Sants-Montjuic,la Marina de Port,711.93,10.89
2017,3,Sants-Montjuic,la Font de la Guatlla,817.64,13.48
2017,3,Sants-Montjuic,Hostafrancs,777.64,13.55
2017,3,Sants-Montjuic,la Bordeta,861.69,12.87
2017,3,Sants-Montjuic,Sants - Badal,796.5,13.4
2017,3,Sants-Montjuic,Sants,812.48,13.31
2017,3,Les Corts,les Corts,1013.57,14.66
2017,3,Les Corts,la Maternitat i Sant Ramon,970.71,13.6
2017,3,Les Corts,Pedralbes,1882.42,16.54
2017,3,Sarria-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",1360.42,20.61
2017,3,Sarria-Sant Gervasi,Sarria,1364.01,18.26
2017,3,Sarria-Sant Gervasi,les Tres Torres,1757.0,16.07
2017,3,Sarria-Sant Gervasi,Sant Gervasi - la Bonanova,1324.4,15.77
2017,3,Sarria-Sant Gervasi,Sant Gervasi - Galvany,1377.82,14.95
2017,3,Sarria-Sant Gervasi,el Putxet i el Farro,962.41,15.01
2017,3,Gracia,Vallcarca i els Penitents,912.51,14.05
2017,3,Gracia,el Coll,799.44,14.16
2017,3,Gracia,la Salut,804.26,13.52
2017,3,Gracia,la Vila de Gracia,867.94,15.2
2017,3,Gracia,el Camp d'en Grassot i Gracia Nova,880.0,13.97
2017,3,Horta-Guinardo,el Baix Guinardo,804.26,13.12
2017,3,Horta-Guinardo,Can Baro,698.03,12.49
2017,3,Horta-Guinardo,el Guinardo,739.68,12.58
2017,3,Horta-Guinardo,la Font d'en Fargues,922.75,13.15
2017,3,Horta-Guinardo,el Carmel,610.13,10.93
2017,3,Horta-Guinardo,la Teixonera,643.74,10.91
2017,3,Horta-Guinardo,Sant Genis dels Agudells,713.38,9.96
2017,3,Horta-Guinardo,Montbau,749.0,12.83
2017,3,Horta-Guinardo,la Vall d'Hebron,805.87,12.02
2017,3,Horta-Guinardo,Horta,704.57,11.39
2017,3,Nou Barris,Vilapicina i la Torre Llobeta,750.43,11.62
2017,3,Nou Barris,Porta,670.43,11.08
2017,3,Nou Barris,el Turo de la Peira,613.8,10.46
2017,3,Nou Barris,la Guineueta,625.23,9.51
2017,3,Nou Barris,Canyelles,701.5,8.79
2017,3,Nou Barris,les Roquetes,560.56,10.22
2017,3,Nou Barris,Verdun,593.64,10.93
2017,3,Nou Barris,la Prosperitat,625.66,11.2
2017,3,Nou Barris,la Trinitat Nova,538.45,10.87
2017,3,Nou Barris,Torre Baro,463.17,6.84
2017,3,Nou Barris,Ciutat Meridiana,423.09,7.38
2017,3,Sant Andreu,la Trinitat Vella,532.33,9.94
2017,3,Sant Andreu,el Bon Pastor,653.72,9.64
2017,3,Sant Andreu,Sant Andreu,744.73,12.5
2017,3,Sant Andreu,la Sagrera,692.49,11.19
2017,3,Sant Andreu,el Congres i els Indians,761.19,11.97
2017,3,Sant Andreu,Navas,790.19,11.48
2017,3,Sant Marti,el Camp de l'Arpa del Clot,797.7,12.84
2017,3,Sant Marti,el Clot,775.27,12.72
2017,3,Sant Marti,el Parc i la Llacuna del Poblenou,905.24,14.45
2017,3,Sant Marti,la Vila Olimpica del Poblenou,1189.26,15.97
2017,3,Sant Marti,el Poblenou,917.87,14.23
2017,3,Sant Marti,Diagonal Mar i el Front Maritim del Poblenou,1093.34,16.22
2017,3,Sant Marti,el Besos i el Maresme,625.13,10.03
2017,3,Sant Marti,Provencals del Poblenou,933.9,12.64
2017,3,Sant Marti,Sant Marti de Provencals,776.09,11.09
2017,3,Sant Marti,la Verneda i la Pau,711.99,10.4
2017,4,Ciutat Vella,el Raval,776.73,14.42
2017,4,Ciutat Vella,Gothic Quarter,993.16,14.41
2017,4,Ciutat Vella,la Barceloneta,766.03,20.33
2017,4,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",914.78,15.66
2017,4,Eixample,Fort Pienc,910.78,13.54
2017,4,Eixample,Sagrada Familia,877.02,13.13
2017,4,Eixample,la Dreta de l'Eixample,1225.08,13.95
2017,4,Eixample,l'Antiga Esquerra de l'Eixample,1081.29,13.96
2017,4,Eixample,la Nova Esquerra de l'Eixample,957.0,13.86
2017,4,Eixample,Sant Antoni,905.83,13.46
2017,4,Sants-Montjuic,el Poble Sec,760.23,14.12
2017,4,Sants-Montjuic,la Marina de Port,728.07,10.73
2017,4,Sants-Montjuic,la Font de la Guatlla,827.36,13.34
2017,4,Sants-Montjuic,Hostafrancs,771.78,13.19
2017,4,Sants-Montjuic,la Bordeta,786.53,11.96
2017,4,Sants-Montjuic,Sants - Badal,772.86,13.29
2017,4,Sants-Montjuic,Sants,806.56,13.49
2017,4,Les Corts,les Corts,1043.76,14.65
2017,4,Les Corts,la Maternitat i Sant Ramon,935.38,13.44
2017,4,Les Corts,Pedralbes,1737.92,15.22
2017,4,Sarria-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",1213.95,18.56
2017,4,Sarria-Sant Gervasi,Sarria,1334.77,17.32
2017,4,Sarria-Sant Gervasi,les Tres Torres,1588.53,18.38
2017,4,Sarria-Sant Gervasi,Sant Gervasi - la Bonanova,1198.24,16.19
2017,4,Sarria-Sant Gervasi,Sant Gervasi - Galvany,1315.8,14.64
2017,4,Sarria-Sant Gervasi,el Putxet i el Farro,938.2,15.32
2017,4,Gracia,Vallcarca i els Penitents,875.53,13.97
2017,4,Gracia,el Coll,711.57,11.7
2017,4,Gracia,la Salut,741.29,11.55
2017,4,Gracia,la Vila de Gracia,879.85,15.07
2017,4,Gracia,el Camp d'en Grassot i Gracia Nova,862.51,13.48
2017,4,Horta-Guinardo,el Baix Guinardo,773.02,12.37
2017,4,Horta-Guinardo,Can Baro,693.65,12.63
2017,4,Horta-Guinardo,el Guinardo,759.06,12.48
2017,4,Horta-Guinardo,la Font d'en Fargues,822.82,12.31
2017,4,Horta-Guinardo,el Carmel,609.11,11.14
2017,4,Horta-Guinardo,la Teixonera,616.32,11.41
2017,4,Horta-Guinardo,Sant Genis dels Agudells,672.7,9.52
2017,4,Horta-Guinardo,Montbau,754.69,13.54
2017,4,Horta-Guinardo,la Vall d'Hebron,865.42,12.93
2017,4,Horta-Guinardo,Horta,708.88,12.29
2017,4,Nou Barris,Vilapicina i la Torre Llobeta,723.34,11.57
2017,4,Nou Barris,Porta,682.83,11.01
2017,4,Nou Barris,el Turo de la Peira,653.52,11.09
2017,4,Nou Barris,la Guineueta,693.4,9.83
2017,4,Nou Barris,Canyelles,656.15,8.96
2017,4,Nou Barris,les Roquetes,565.18,10.86
2017,4,Nou Barris,Verdun,600.37,11.68
2017,4,Nou Barris,la Prosperitat,641.21,11.44
2017,4,Nou Barris,la Trinitat Nova,551.22,10.81
2017,4,Nou Barris,Torre Baro,448.23,7.17
2017,4,Nou Barris,Ciutat Meridiana,425.51,7.55
2017,4,Sant Andreu,la Trinitat Vella,535.92,10.14
2017,4,Sant Andreu,el Bon Pastor,576.97,8.79
2017,4,Sant Andreu,Sant Andreu,751.95,12.44
2017,4,Sant Andreu,la Sagrera,732.23,11.69
2017,4,Sant Andreu,el Congres i els Indians,742.89,11.15
2017,4,Sant Andreu,Navas,805.1,11.69
2017,4,Sant Marti,el Camp de l'Arpa del Clot,789.59,13.26
2017,4,Sant Marti,el Clot,777.21,12.47
2017,4,Sant Marti,el Parc i la Llacuna del Poblenou,916.33,13.38
2017,4,Sant Marti,la Vila Olimpica del Poblenou,1349.82,17.65
2017,4,Sant Marti,el Poblenou,911.12,14.21
2017,4,Sant Marti,Diagonal Mar i el Front Maritim del Poblenou,1233.01,16.51
2017,4,Sant Marti,el Besos i el Maresme,621.32,10.4
2017,4,Sant Marti,Provencals del Poblenou,864.09,12.66
2017,4,Sant Marti,Sant Marti de Provencals,790.58,10.83
2017,4,Sant Marti,la Verneda i la Pau,692.67,10.38
2018,1,Ciutat Vella,el Raval,792.74,13.74
2018,1,Ciutat Vella,Gothic Quarter,998.4,13.3
2018,1,Ciutat Vella,la Barceloneta,870.84,17.1
2018,1,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",923.44,14.68
2018,1,Eixample,Fort Pienc,910.53,12.63
2018,1,Eixample,Sagrada Familia,883.75,13.45
2018,1,Eixample,la Dreta de l'Eixample,1191.43,13.21
2018,1,Eixample,l'Antiga Esquerra de l'Eixample,1069.16,13.49
2018,1,Eixample,la Nova Esquerra de l'Eixample,947.92,13.51
2018,1,Eixample,Sant Antoni,899.98,12.72
2018,1,Sants-Montjuic,el Poble Sec,783.5,13.83
2018,1,Sants-Montjuic,la Marina de Port,751.65,10.4
2018,1,Sants-Montjuic,la Font de la Guatlla,842.32,12.42
2018,1,Sants-Montjuic,Hostafrancs,754.83,13.23
2018,1,Sants-Montjuic,la Bordeta,785.79,12.4
2018,1,Sants-Montjuic,Sants - Badal,764.41,12.52
2018,1,Sants-Montjuic,Sants,802.64,12.94
2018,1,Les Corts,les Corts,1002.34,14.61
2018,1,Les Corts,la Maternitat i Sant Ramon,948.77,13.82
2018,1,Les Corts,Pedralbes,1799.91,14.92
2018,1,Sarria-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",895.7,11.21
2018,1,Sarria-Sant Gervasi,Sarria,1249.23,16.04
2018,1,Sarria-Sant Gervasi,les Tres Torres,1613.41,16.61
2018,1,Sarria-Sant Gervasi,Sant Gervasi - la Bonanova,1247.7,16.24
2018,1,Sarria-Sant Gervasi,Sant Gervasi - Galvany,1310.42,14.43
2018,1,Sarria-Sant Gervasi,el Putxet i el Farro,946.65,14.1
2018,1,Gracia,Vallcarca i els Penitents,886.27,13.25
2018,1,Gracia,el Coll,741.23,12.28
2018,1,Gracia,la Salut,815.62,12.05
2018,1,Gracia,la Vila de Gracia,899.65,14.38
2018,1,Gracia,el Camp d'en Grassot i Gracia Nova,884.55,13.37
2018,1,Horta-Guinardo,el Baix Guinardo,832.63,12.63
2018,1,Horta-Guinardo,Can Baro,721.46,11.7
2018,1,Horta-Guinardo,el Guinardo,736.8,11.68
2018,1,Horta-Guinardo,la Font d'en Fargues,824.12,11.47
2018,1,Horta-Guinardo,el Carmel,634.75,11.22
2018,1,Horta-Guinardo,la Teixonera,690.81,11.53
2018,1,Horta-Guinardo,Sant Genis dels Agudells,648.1,9.79
2018,1,Horta-Guinardo,Montbau,717.78,10.46
2018,1,Horta-Guinardo,la Vall d'Hebron,874.2,12.08
2018,1,Horta-Guinardo,Horta,748.19,11.6
2018,1,Nou Barris,Vilapicina i la Torre Llobeta,720.9,11.29
2018,1,Nou Barris,Porta,675.08,11.11
2018,1,Nou Barris,el Turo de la Peira,665.36,11.44
2018,1,Nou Barris,la Guineueta,685.05,9.56
2018,1,Nou Barris,Canyelles,714.68,9.02
2018,1,Nou Barris,les Roquetes,605.41,11.22
2018,1,Nou Barris,Verdun,624.71,11.37
2018,1,Nou Barris,la Prosperitat,634.3,11.39
2018,1,Nou Barris,la Trinitat Nova,592.73,11.65
2018,1,Nou Barris,Ciutat Meridiana,507.16,8.98
2018,1,Sant Andreu,la Trinitat Vella,589.02,10.28
2018,1,Sant Andreu,el Bon Pastor,658.63,10.45
2018,1,Sant Andreu,Sant Andreu,744.82,11.7
2018,1,Sant Andreu,la Sagrera,734.45,11.28
2018,1,Sant Andreu,el Congres i els Indians,754.09,11.68
2018,1,Sant Andreu,Navas,790.2,12.12
2018,1,Sant Marti,el Camp de l'Arpa del Clot,785.88,12.5
2018,1,Sant Marti,el Clot,774.32,12.2
2018,1,Sant Marti,el Parc i la Llacuna del Poblenou,916.31,13.26
2018,1,Sant Marti,la Vila Olimpica del Poblenou,1272.26,17.28
2018,1,Sant Marti,el Poblenou,913.29,14.13
2018,1,Sant Marti,Diagonal Mar i el Front Maritim del Poblenou,1164.84,15.73
2018,1,Sant Marti,el Besos i el Maresme,682.32,10.53
2018,1,Sant Marti,Provencals del Poblenou,957.02,13.2
2018,1,Sant Marti,Sant Marti de Provencals,751.48,10.71
2018,1,Sant Marti,la Verneda i la Pau,715.37,10.39
2018,2,Ciutat Vella,el Raval,820.88,14.14
2018,2,Ciutat Vella,Gothic Quarter,1024.29,14.15
2018,2,Ciutat Vella,la Barceloneta,923.45,16.31
2018,2,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",991.39,15.09
2018,2,Eixample,Fort Pienc,942.96,12.92
2018,2,Eixample,Sagrada Familia,893.43,13.4
2018,2,Eixample,la Dreta de l'Eixample,1263.08,13.71
2018,2,Eixample,l'Antiga Esquerra de l'Eixample,1078.13,14.01
2018,2,Eixample,la Nova Esquerra de l'Eixample,975.53,13.83
2018,2,Eixample,Sant Antoni,907.42,13.1
2018,2,Sants-Montjuic,el Poble Sec,788.23,13.41
2018,2,Sants-Montjuic,la Marina de Port,719.33,10.23
2018,2,Sants-Montjuic,la Font de la Guatlla,834.68,12.59
2018,2,Sants-Montjuic,Hostafrancs,801.37,13.42
2018,2,Sants-Montjuic,la Bordeta,757.26,11.4
2018,2,Sants-Montjuic,Sants - Badal,755.29,12.86
2018,2,Sants-Montjuic,Sants,811.74,12.82
2018,2,Les Corts,les Corts,1038.73,14.65
2018,2,Les Corts,la Maternitat i Sant Ramon,959.26,13.35
2018,2,Les Corts,Pedralbes,1563.31,17.66
2018,2,Sarria-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",860.13,11.57
2018,2,Sarria-Sant Gervasi,Sarria,1332.33,17.02
2018,2,Sarria-Sant Gervasi,les Tres Torres,1467.07,16.42
2018,2,Sarria-Sant Gervasi,Sant Gervasi - la Bonanova,1288.82,15.83
2018,2,Sarria-Sant Gervasi,Sant Gervasi - Galvany,1328.14,14.65
2018,2,Sarria-Sant Gervasi,el Putxet i el Farro,972.89,14.38
2018,2,Gracia,Vallcarca i els Penitents,939.03,13.04
2018,2,Gracia,el Coll,716.25,11.78
2018,2,Gracia,la Salut,883.52,12.71
2018,2,Gracia,la Vila de Gracia,913.34,14.51
2018,2,Gracia,el Camp d'en Grassot i Gracia Nova,885.4,13.87
2018,2,Horta-Guinardo,el Baix Guinardo,817.38,12.65
2018,2,Horta-Guinardo,Can Baro,737.38,11.92
2018,2,Horta-Guinardo,el Guinardo,758.61,11.89
2018,2,Horta-Guinardo,la Font d'en Fargues,756.72,11.44
2018,2,Horta-Guinardo,el Carmel,637.17,11.08
2018,2,Horta-Guinardo,la Teixonera,682.44,11.94
2018,2,Horta-Guinardo,Sant Genis dels Agudells,646.83,9.85
2018,2,Horta-Guinardo,Montbau,716.18,10.44
2018,2,Horta-Guinardo,la Vall d'Hebron,864.72,12.28
2018,2,Horta-Guinardo,Horta,742.51,11.55
2018,2,Nou Barris,Vilapicina i la Torre Llobeta,726.89,11.12
2018,2,Nou Barris,Porta,713.94,11.49
2018,2,Nou Barris,el Turo de la Peira,668.16,11.01
2018,2,Nou Barris,la Guineueta,724.25,9.94
2018,2,Nou Barris,Canyelles,661.88,9.67
2018,2,Nou Barris,les Roquetes,575.71,10.98
2018,2,Nou Barris,Verdun,628.8,11.57
2018,2,Nou Barris,la Prosperitat,657.43,11.39
2018,2,Nou Barris,la Trinitat Nova,574.15,12.11
2018,2,Nou Barris,Torre Baro,434.52,7.22
2018,2,Nou Barris,Ciutat Meridiana,491.84,8.39
2018,2,Sant Andreu,la Trinitat Vella,598.29,10.24
2018,2,Sant Andreu,el Bon Pastor,687.55,11.42
2018,2,Sant Andreu,Sant Andreu,752.66,11.64
2018,2,Sant Andreu,la Sagrera,798.39,12.08
2018,2,Sant Andreu,el Congres i els Indians,751.16,11.49
2018,2,Sant Andreu,Navas,797.8,11.88
2018,2,Sant Marti,el Camp de l'Arpa del Clot,806.97,13.06
2018,2,Sant Marti,el Clot,815.82,12.72
2018,2,Sant Marti,el Parc i la Llacuna del Poblenou,1198.77,14.72
2018,2,Sant Marti,la Vila Olimpica del Poblenou,1288.91,17.11
2018,2,Sant Marti,el Poblenou,960.99,14.27
2018,2,Sant Marti,Diagonal Mar i el Front Maritim del Poblenou,1371.14,18.15
2018,2,Sant Marti,el Besos i el Maresme,649.17,10.66
2018,2,Sant Marti,Provencals del Poblenou,913.66,13.28
2018,2,Sant Marti,Sant Marti de Provencals,797.54,11.86
2018,2,Sant Marti,la Verneda i la Pau,719.55,10.96
2018,3,Ciutat Vella,el Raval,849.32,14.12
2018,3,Ciutat Vella,Gothic Quarter,1012.49,13.54
2018,3,Ciutat Vella,la Barceloneta,889.24,16.85
2018,3,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",970.97,15.12
2018,3,Eixample,Fort Pienc,968.85,13.41
2018,3,Eixample,Sagrada Familia,934.89,13.97
2018,3,Eixample,la Dreta de l'Eixample,1216.7,14.48
2018,3,Eixample,l'Antiga Esquerra de l'Eixample,1136.21,14.32
2018,3,Eixample,la Nova Esquerra de l'Eixample,1003.89,14.16
2018,3,Eixample,Sant Antoni,970.26,13.36
2018,3,Sants-Montjuic,el Poble Sec,822.04,14.16
2018,3,Sants-Montjuic,la Marina de Port,755.18,10.59
2018,3,Sants-Montjuic,la Font de la Guatlla,871.41,12.31
2018,3,Sants-Montjuic,Hostafrancs,814.55,13.58
2018,3,Sants-Montjuic,la Bordeta,830.32,12.42
2018,3,Sants-Montjuic,Sants - Badal,786.8,13.43
2018,3,Sants-Montjuic,Sants,856.57,13.44
2018,3,Les Corts,les Corts,1077.99,15.02
2018,3,Les Corts,la Maternitat i Sant Ramon,1013.28,13.67
2018,3,Les Corts,Pedralbes,1849.52,14.8
2018,3,Sarria-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",1102.29,11.24
2018,3,Sarria-Sant Gervasi,Sarria,1443.71,17.86
2018,3,Sarria-Sant Gervasi,les Tres Torres,1746.01,16.26
2018,3,Sarria-Sant Gervasi,Sant Gervasi - la Bonanova,1322.61,16.06
2018,3,Sarria-Sant Gervasi,Sant Gervasi - Galvany,1374.32,14.76
2018,3,Sarria-Sant Gervasi,el Putxet i el Farro,1021.27,15.15
2018,3,Gracia,Vallcarca i els Penitents,905.82,13.73
2018,3,Gracia,el Coll,756.36,12.75
2018,3,Gracia,la Salut,870.31,13.17
2018,3,Gracia,la Vila de Gracia,923.39,14.72
2018,3,Gracia,el Camp d'en Grassot i Gracia Nova,924.81,14.02
2018,3,Horta-Guinardo,el Baix Guinardo,839.47,12.72
2018,3,Horta-Guinardo,Can Baro,766.82,12.84
2018,3,Horta-Guinardo,el Guinardo,797.84,12.33
2018,3,Horta-Guinardo,la Font d'en Fargues,876.58,12.94
2018,3,Horta-Guinardo,el Carmel,654.77,11.48
2018,3,Horta-Guinardo,la Teixonera,705.6,12.66
2018,3,Horta-Guinardo,Sant Genis dels Agudells,660.93,9.53
2018,3,Horta-Guinardo,Montbau,763.82,11.5
2018,3,Horta-Guinardo,la Vall d'Hebron,822.31,12.24
2018,3,Horta-Guinardo,Horta,754.53,12.39
2018,3,Nou Barris,Vilapicina i la Torre Llobeta,742.82,11.81
2018,3,Nou Barris,Porta,712.12,11.24
2018,3,Nou Barris,el Turo de la Peira,682.67,11.37
2018,3,Nou Barris,la Guineueta,732.86,10.68
2018,3,Nou Barris,Canyelles,715.45,9.11
2018,3,Nou Barris,les Roquetes,638.14,11.85
2018,3,Nou Barris,Verdun,618.91,11.74
2018,3,Nou Barris,la Prosperitat,667.72,11.84
2018,3,Nou Barris,la Trinitat Nova,584.73,12.43
2018,3,Nou Barris,Ciutat Meridiana,514.34,8.81
2018,3,Sant Andreu,la Trinitat Vella,597.93,10.14
2018,3,Sant Andreu,el Bon Pastor,693.69,10.81
2018,3,Sant Andreu,Sant Andreu,777.06,12.05
2018,3,Sant Andreu,la Sagrera,783.09,11.95
2018,3,Sant Andreu,el Congres i els Indians,787.78,12.33
2018,3,Sant Andreu,Navas,823.74,11.99
2018,3,Sant Marti,el Camp de l'Arpa del Clot,827.45,12.92
2018,3,Sant Marti,el Clot,815.1,12.85
2018,3,Sant Marti,el Parc i la Llacuna del Poblenou,897.67,13.78
2018,3,Sant Marti,la Vila Olimpica del Poblenou,1284.3,16.39
2018,3,Sant Marti,el Poblenou,1006.81,14.68
2018,3,Sant Marti,Diagonal Mar i el Front Maritim del Poblenou,818.55,12.99
2018,3,Sant Marti,el Besos i el Maresme,699.06,11.11
2018,3,Sant Marti,Provencals del Poblenou,928.02,13.88
2018,3,Sant Marti,Sant Marti de Provencals,803.49,11.75
2018,3,Sant Marti,la Verneda i la Pau,767.1,11.42
2018,4,Ciutat Vella,el Raval,827.27,14.07
2018,4,Ciutat Vella,Gothic Quarter,1057.26,14.1
2018,4,Ciutat Vella,la Barceloneta,913.2,17.41
2018,4,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1000.52,15.2
2018,4,Eixample,Fort Pienc,983.1,13.61
2018,4,Eixample,Sagrada Familia,930.02,14.05
2018,4,Eixample,la Dreta de l'Eixample,1340.38,14.44
2018,4,Eixample,l'Antiga Esquerra de l'Eixample,1164.32,14.37
2018,4,Eixample,la Nova Esquerra de l'Eixample,1017.56,14.12
2018,4,Eixample,Sant Antoni,960.3,13.49
2018,4,Sants-Montjuic,el Poble Sec,813.74,14.02
2018,4,Sants-Montjuic,la Marina de Port,778.52,11.1
2018,4,Sants-Montjuic,la Font de la Guatlla,810.24,12.13
2018,4,Sants-Montjuic,Hostafrancs,811.0,13.89
2018,4,Sants-Montjuic,la Bordeta,825.36,12.32
2018,4,Sants-Montjuic,Sants - Badal,831.19,13.31
2018,4,Sants-Montjuic,Sants,834.64,13.4
2018,4,Les Corts,les Corts,1031.46,15.05
2018,4,Les Corts,la Maternitat i Sant Ramon,960.03,13.53
2018,4,Les Corts,Pedralbes,1615.31,15.37
2018,4,Sarria-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",898.33,14.25
2018,4,Sarria-Sant Gervasi,Sarria,1422.8,17.81
2018,4,Sarria-Sant Gervasi,les Tres Torres,1567.91,16.43
2018,4,Sarria-Sant Gervasi,Sant Gervasi - la Bonanova,1283.24,16.27
2018,4,Sarria-Sant Gervasi,Sant Gervasi - Galvany,1374.82,15.27
2018,4,Sarria-Sant Gervasi,el Putxet i el Farro,1031.54,14.75
2018,4,Gracia,Vallcarca i els Penitents,971.51,14.34
2018,4,Gracia,el Coll,748.9,11.88
